"year","code_ape_a732","aggregate","fpt","accuracy_fpt","unit","libelle_ape_a732"
"2022","82.92Z","IC",112,3.3,"GCO2E_EUR","Activités de conditionnement"
"2022","82.99Z","IC",112,3.3,"GCO2E_EUR","Autres activités de soutien aux entreprises n.c.a."
"2022","82.99Z","PRD",87,3.3,"GCO2E_EUR","Autres activités de soutien aux entreprises n.c.a."
"2022","82.99Z","GVA",68,3.3,"GCO2E_EUR","Autres activités de soutien aux entreprises n.c.a."
"2022","84.11Z","IC",84,2.8,"GCO2E_EUR","Administration publique générale"
"2022","84.11Z","PRD",59,2.8,"GCO2E_EUR","Administration publique générale"
"2022","84.11Z","GVA",49,2.8,"GCO2E_EUR","Administration publique générale"
"2022","84.12Z","PRD",59,2.8,"GCO2E_EUR","Administration publique (tutelle) de la santé, de la formation, de la culture et des services sociaux, autre q…"
"2022","84.12Z","IC",84,2.8,"GCO2E_EUR","Administration publique (tutelle) de la santé, de la formation, de la culture et des services sociaux, autre q…"
"2022","84.12Z","GVA",49,2.8,"GCO2E_EUR","Administration publique (tutelle) de la santé, de la formation, de la culture et des services sociaux, autre q…"
"2022","84.13Z","IC",84,2.8,"GCO2E_EUR","Administration publique (tutelle) des activités économiques"
"2022","84.13Z","GVA",49,2.8,"GCO2E_EUR","Administration publique (tutelle) des activités économiques"
"2022","84.13Z","PRD",59,2.8,"GCO2E_EUR","Administration publique (tutelle) des activités économiques"
"2022","84.21Z","GVA",49,2.8,"GCO2E_EUR","Affaires étrangères"
"2022","84.21Z","IC",84,2.8,"GCO2E_EUR","Affaires étrangères"
"2022","84.21Z","PRD",59,2.8,"GCO2E_EUR","Affaires étrangères"
"2022","84.22Z","IC",189,3.6,"GCO2E_EUR","Défense"
"2022","84.22Z","GVA",56,3.6,"GCO2E_EUR","Défense"
"2022","84.22Z","PRD",86,3.6,"GCO2E_EUR","Défense"
"2022","84.23Z","GVA",56,3.6,"GCO2E_EUR","Justice"
"2022","84.23Z","IC",189,3.6,"GCO2E_EUR","Justice"
"2022","84.23Z","PRD",86,3.6,"GCO2E_EUR","Justice"
"2022","84.24Z","PRD",86,3.6,"GCO2E_EUR","Activités d'ordre public et de sécurité"
"2022","84.24Z","GVA",56,3.6,"GCO2E_EUR","Activités d'ordre public et de sécurité"
"2022","84.24Z","IC",189,3.6,"GCO2E_EUR","Activités d'ordre public et de sécurité"
"2022","84.25Z","GVA",56,3.6,"GCO2E_EUR","Services du feu et de secours"
"2022","84.25Z","IC",189,3.6,"GCO2E_EUR","Services du feu et de secours"
"2022","84.25Z","PRD",86,3.6,"GCO2E_EUR","Services du feu et de secours"
"2022","84.30A","IC",84,2.8,"GCO2E_EUR","Activités générales de sécurité sociale"
"2022","84.30A","PRD",59,2.8,"GCO2E_EUR","Activités générales de sécurité sociale"
"2022","84.30A","GVA",49,2.8,"GCO2E_EUR","Activités générales de sécurité sociale"
"2022","84.30B","IC",84,2.8,"GCO2E_EUR","Gestion des retraites complémentaires"
"2022","84.30B","GVA",49,2.8,"GCO2E_EUR","Gestion des retraites complémentaires"
"2022","84.30B","PRD",59,2.8,"GCO2E_EUR","Gestion des retraites complémentaires"
"2022","84.30C","GVA",49,2.8,"GCO2E_EUR","Distribution sociale de revenus"
"2022","84.30C","PRD",59,2.8,"GCO2E_EUR","Distribution sociale de revenus"
"2022","84.30C","IC",84,2.8,"GCO2E_EUR","Distribution sociale de revenus"
"2022","85.10Z","IC",85,2.8,"GCO2E_EUR","Enseignement pré-primaire"
"2022","85.10Z","GVA",53,2.8,"GCO2E_EUR","Enseignement pré-primaire"
"2022","85.10Z","PRD",58,2.8,"GCO2E_EUR","Enseignement pré-primaire"
"2022","85.20Z","PRD",58,2.8,"GCO2E_EUR","Enseignement primaire"
"2022","85.20Z","IC",85,2.8,"GCO2E_EUR","Enseignement primaire"
"2022","85.20Z","GVA",53,2.8,"GCO2E_EUR","Enseignement primaire"
"2022","85.31Z","PRD",58,2.8,"GCO2E_EUR","Enseignement secondaire général"
"2022","85.31Z","GVA",53,2.8,"GCO2E_EUR","Enseignement secondaire général"
"2022","85.31Z","IC",82,2.8,"GCO2E_EUR","Enseignement secondaire général"
"2022","85.32Z","PRD",58,2.8,"GCO2E_EUR","Enseignement secondaire technique ou professionnel"
"2022","85.32Z","GVA",53,2.8,"GCO2E_EUR","Enseignement secondaire technique ou professionnel"
"2022","85.32Z","IC",82,2.8,"GCO2E_EUR","Enseignement secondaire technique ou professionnel"
"2022","85.41Z","GVA",39,2.8,"GCO2E_EUR","Enseignement post-secondaire non supérieur"
"2022","85.41Z","IC",75,2.8,"GCO2E_EUR","Enseignement post-secondaire non supérieur"
"2022","85.41Z","PRD",46,2.8,"GCO2E_EUR","Enseignement post-secondaire non supérieur"
"2022","85.42Z","GVA",47,1.9,"GCO2E_EUR","Enseignement supérieur"
"2022","85.42Z","IC",85,1.9,"GCO2E_EUR","Enseignement supérieur"
"2022","85.42Z","PRD",56,1.9,"GCO2E_EUR","Enseignement supérieur"
"2022","85.51Z","GVA",43,3.4,"GCO2E_EUR","Enseignement de disciplines sportives et d'activités de loisirs"
"2022","85.51Z","IC",91,3.4,"GCO2E_EUR","Enseignement de disciplines sportives et d'activités de loisirs"
"2022","85.51Z","PRD",53,3.4,"GCO2E_EUR","Enseignement de disciplines sportives et d'activités de loisirs"
"2022","85.52Z","PRD",53,3.4,"GCO2E_EUR","Enseignement culturel"
"2022","85.52Z","GVA",43,3.4,"GCO2E_EUR","Enseignement culturel"
"2022","85.52Z","IC",91,3.4,"GCO2E_EUR","Enseignement culturel"
"2022","85.53Z","GVA",43,3.4,"GCO2E_EUR","Enseignement de la conduite"
"2022","85.53Z","PRD",53,3.4,"GCO2E_EUR","Enseignement de la conduite"
"2022","85.53Z","IC",91,3.4,"GCO2E_EUR","Enseignement de la conduite"
"2022","85.59A","GVA",43,3.4,"GCO2E_EUR","Formation continue d'adultes"
"2022","85.59A","PRD",53,3.4,"GCO2E_EUR","Formation continue d'adultes"
"2022","85.59A","IC",91,3.4,"GCO2E_EUR","Formation continue d'adultes"
"2022","85.59B","PRD",53,3.4,"GCO2E_EUR","Autres enseignements"
"2022","85.59B","GVA",44,3.4,"GCO2E_EUR","Autres enseignements"
"2022","85.59B","IC",89,3.4,"GCO2E_EUR","Autres enseignements"
"2022","85.60Z","IC",72,2.8,"GCO2E_EUR","Activités de soutien à l'enseignement"
"2022","85.60Z","PRD",45,2.8,"GCO2E_EUR","Activités de soutien à l'enseignement"
"2022","85.60Z","GVA",38,2.8,"GCO2E_EUR","Activités de soutien à l'enseignement"
"2022","86.10Z","GVA",60,1.7,"GCO2E_EUR","Activités hospitalières"
"2022","86.10Z","IC",85,1.7,"GCO2E_EUR","Activités hospitalières"
"2022","86.10Z","PRD",68,1.7,"GCO2E_EUR","Activités hospitalières"
"2022","86.21Z","IC",86,2.3,"GCO2E_EUR","Activité des médecins généralistes"
"2022","86.21Z","PRD",61,2.3,"GCO2E_EUR","Activité des médecins généralistes"
"2022","86.21Z","GVA",50,2.3,"GCO2E_EUR","Activité des médecins généralistes"
"2022","86.22A","GVA",48,2.3,"GCO2E_EUR","Activités de radiodiagnostic et de radiothérapie"
"2022","86.22A","IC",89,2.3,"GCO2E_EUR","Activités de radiodiagnostic et de radiothérapie"
"2022","86.22A","PRD",61,2.3,"GCO2E_EUR","Activités de radiodiagnostic et de radiothérapie"
"2022","86.22B","IC",86,2.3,"GCO2E_EUR","Activités chirurgicales"
"2022","86.22B","GVA",50,2.3,"GCO2E_EUR","Activités chirurgicales"
"2022","86.22B","PRD",61,2.3,"GCO2E_EUR","Activités chirurgicales"
"2022","86.22C","GVA",50,2.3,"GCO2E_EUR","Autres activités des médecins spécialistes"
"2022","86.22C","PRD",61,2.3,"GCO2E_EUR","Autres activités des médecins spécialistes"
"2022","86.22C","IC",86,2.3,"GCO2E_EUR","Autres activités des médecins spécialistes"
"2022","86.23Z","GVA",47,1.7,"GCO2E_EUR","Pratique dentaire"
"2022","86.23Z","PRD",56,1.7,"GCO2E_EUR","Pratique dentaire"
"2022","86.23Z","IC",82,1.7,"GCO2E_EUR","Pratique dentaire"
"2022","86.90A","PRD",69,2.7,"GCO2E_EUR","Ambulances"
"2022","86.90A","IC",95,2.7,"GCO2E_EUR","Ambulances"
"2022","86.90A","GVA",59,2.7,"GCO2E_EUR","Ambulances"
"2022","86.90B","GVA",47,1.7,"GCO2E_EUR","Laboratoires d'analyses médicales"
"2022","86.90B","IC",91,1.7,"GCO2E_EUR","Laboratoires d'analyses médicales"
"2022","86.90B","PRD",60,1.7,"GCO2E_EUR","Laboratoires d'analyses médicales"
"2022","86.90C","PRD",69,2.7,"GCO2E_EUR","Centres de collecte et banques d'organes"
"2022","86.90C","GVA",59,2.7,"GCO2E_EUR","Centres de collecte et banques d'organes"
"2022","86.90C","IC",95,2.7,"GCO2E_EUR","Centres de collecte et banques d'organes"
"2022","86.90D","IC",90,2.7,"GCO2E_EUR","Activités des infirmiers et des sages-femmes"
"2022","86.90D","GVA",49,2.7,"GCO2E_EUR","Activités des infirmiers et des sages-femmes"
"2022","86.90D","PRD",61,2.7,"GCO2E_EUR","Activités des infirmiers et des sages-femmes"
"2022","86.90E","IC",96,2.7,"GCO2E_EUR","Activités des professionnels de la rééducation, de l'appareillage et des pédicures-podologues"
"2022","86.90E","GVA",49,2.7,"GCO2E_EUR","Activités des professionnels de la rééducation, de l'appareillage et des pédicures-podologues"
"2022","86.90E","PRD",63,2.7,"GCO2E_EUR","Activités des professionnels de la rééducation, de l'appareillage et des pédicures-podologues"
"2022","86.90F","IC",92,2.7,"GCO2E_EUR","Activités de santé humaine non classées ailleurs"
"2022","86.90F","PRD",61,2.7,"GCO2E_EUR","Activités de santé humaine non classées ailleurs"
"2022","86.90F","GVA",49,2.7,"GCO2E_EUR","Activités de santé humaine non classées ailleurs"
"2022","87.10A","PRD",86,3.6,"GCO2E_EUR","Hébergement médicalisé pour personnes âgées"
"2022","87.10A","IC",109,3.6,"GCO2E_EUR","Hébergement médicalisé pour personnes âgées"
"2022","87.10A","GVA",80,3.6,"GCO2E_EUR","Hébergement médicalisé pour personnes âgées"
"2022","87.10B","PRD",86,3.6,"GCO2E_EUR","Hébergement médicalisé pour enfants handicapés"
"2022","87.10B","GVA",78,3.6,"GCO2E_EUR","Hébergement médicalisé pour enfants handicapés"
"2022","87.10B","IC",111,3.6,"GCO2E_EUR","Hébergement médicalisé pour enfants handicapés"
"2022","87.10C","PRD",86,3.6,"GCO2E_EUR","Hébergement médicalisé pour adultes handicapés et autre hébergement médicalisé"
"2022","87.10C","GVA",78,3.6,"GCO2E_EUR","Hébergement médicalisé pour adultes handicapés et autre hébergement médicalisé"
"2022","87.10C","IC",111,3.6,"GCO2E_EUR","Hébergement médicalisé pour adultes handicapés et autre hébergement médicalisé"
"2022","87.20A","PRD",86,3.6,"GCO2E_EUR","Hébergement social pour handicapés mentaux et malades mentaux"
"2022","87.20A","IC",111,3.6,"GCO2E_EUR","Hébergement social pour handicapés mentaux et malades mentaux"
"2022","87.20A","GVA",78,3.6,"GCO2E_EUR","Hébergement social pour handicapés mentaux et malades mentaux"
"2022","87.20B","PRD",86,3.6,"GCO2E_EUR","Hébergement social pour toxicomanes"
"2022","87.20B","GVA",78,3.6,"GCO2E_EUR","Hébergement social pour toxicomanes"
"2022","87.20B","IC",111,3.6,"GCO2E_EUR","Hébergement social pour toxicomanes"
"2022","87.30A","PRD",86,3.6,"GCO2E_EUR","Hébergement social pour personnes âgées"
"2022","87.30A","IC",109,3.6,"GCO2E_EUR","Hébergement social pour personnes âgées"
"2022","87.30A","GVA",80,3.6,"GCO2E_EUR","Hébergement social pour personnes âgées"
"2022","87.30B","GVA",78,3.6,"GCO2E_EUR","Hébergement social pour handicapés physiques"
"2022","87.30B","IC",111,3.6,"GCO2E_EUR","Hébergement social pour handicapés physiques"
"2022","87.30B","PRD",86,3.6,"GCO2E_EUR","Hébergement social pour handicapés physiques"
"2022","87.90A","GVA",71,3.6,"GCO2E_EUR","Hébergement social pour enfants en difficultés"
"2022","87.90A","IC",112,3.6,"GCO2E_EUR","Hébergement social pour enfants en difficultés"
"2022","87.90A","PRD",82,3.6,"GCO2E_EUR","Hébergement social pour enfants en difficultés"
"2022","87.90B","IC",114,3.6,"GCO2E_EUR","Hébergement social pour adultes et familles en difficultés et autre hébergement social"
"2022","87.90B","PRD",87,3.6,"GCO2E_EUR","Hébergement social pour adultes et familles en difficultés et autre hébergement social"
"2022","87.90B","GVA",78,3.6,"GCO2E_EUR","Hébergement social pour adultes et familles en difficultés et autre hébergement social"
"2022","88.10A","PRD",78,3.6,"GCO2E_EUR","Aide à domicile"
"2022","88.10A","IC",114,3.6,"GCO2E_EUR","Aide à domicile"
"2022","88.10A","GVA",64,3.6,"GCO2E_EUR","Aide à domicile"
"2022","88.10B","PRD",78,3.6,"GCO2E_EUR","Accueil ou accompagnement sans hébergement d'adultes handicapés ou de personnes âgées"
"2022","88.10B","IC",114,3.6,"GCO2E_EUR","Accueil ou accompagnement sans hébergement d'adultes handicapés ou de personnes âgées"
"2022","88.10B","GVA",64,3.6,"GCO2E_EUR","Accueil ou accompagnement sans hébergement d'adultes handicapés ou de personnes âgées"
"2022","88.10C","PRD",88,3.6,"GCO2E_EUR","Aide par le travail"
"2022","88.10C","IC",117,3.6,"GCO2E_EUR","Aide par le travail"
"2022","88.10C","GVA",78,3.6,"GCO2E_EUR","Aide par le travail"
"2022","88.91A","IC",112,1.8,"GCO2E_EUR","Accueil de jeunes enfants"
"2022","88.91A","GVA",116,1.8,"GCO2E_EUR","Accueil de jeunes enfants"
"2022","88.91A","PRD",110,1.8,"GCO2E_EUR","Accueil de jeunes enfants"
"2022","88.91B","PRD",78,3.6,"GCO2E_EUR","Accueil ou accompagnement sans hébergement d'enfants handicapés"
"2022","88.91B","GVA",64,3.6,"GCO2E_EUR","Accueil ou accompagnement sans hébergement d'enfants handicapés"
"2022","88.91B","IC",114,3.6,"GCO2E_EUR","Accueil ou accompagnement sans hébergement d'enfants handicapés"
"2022","88.99A","GVA",64,3.6,"GCO2E_EUR","Autre accueil ou accompagnement sans hébergement d'enfants et d'adolescents"
"2022","88.99A","IC",114,3.6,"GCO2E_EUR","Autre accueil ou accompagnement sans hébergement d'enfants et d'adolescents"
"2022","88.99A","PRD",78,3.6,"GCO2E_EUR","Autre accueil ou accompagnement sans hébergement d'enfants et d'adolescents"
"2022","88.99B","IC",114,3.6,"GCO2E_EUR","Action sociale sans hébergement n.c.a."
"2022","88.99B","GVA",64,3.6,"GCO2E_EUR","Action sociale sans hébergement n.c.a."
"2022","88.99B","PRD",78,3.6,"GCO2E_EUR","Action sociale sans hébergement n.c.a."
"2022","90.01Z","PRD",77,1.8,"GCO2E_EUR","Arts du spectacle vivant"
"2022","90.01Z","IC",95,1.8,"GCO2E_EUR","Arts du spectacle vivant"
"2022","90.01Z","GVA",64,1.8,"GCO2E_EUR","Arts du spectacle vivant"
"2022","90.02Z","IC",107,3.3,"GCO2E_EUR","Activités de soutien au spectacle vivant"
"2022","90.02Z","GVA",71,3.3,"GCO2E_EUR","Activités de soutien au spectacle vivant"
"2022","90.02Z","PRD",85,3.3,"GCO2E_EUR","Activités de soutien au spectacle vivant"
"2022","90.03A","GVA",63,2.7,"GCO2E_EUR","Création artistique relevant des arts plastiques"
"2022","90.03A","IC",93,2.7,"GCO2E_EUR","Création artistique relevant des arts plastiques"
"2022","90.03A","PRD",74,2.7,"GCO2E_EUR","Création artistique relevant des arts plastiques"
"2022","90.03B","PRD",74,2.7,"GCO2E_EUR","Autre création artistique"
"2022","90.03B","IC",93,2.7,"GCO2E_EUR","Autre création artistique"
"2022","90.03B","GVA",63,2.7,"GCO2E_EUR","Autre création artistique"
"2022","90.04Z","IC",107,3.3,"GCO2E_EUR","Gestion de salles de spectacles"
"2022","90.04Z","PRD",85,3.3,"GCO2E_EUR","Gestion de salles de spectacles"
"2022","90.04Z","GVA",71,3.3,"GCO2E_EUR","Gestion de salles de spectacles"
"2022","91.01Z","PRD",83,3.1,"GCO2E_EUR","Gestion des bibliothèques et des archives"
"2022","91.01Z","GVA",65,3.1,"GCO2E_EUR","Gestion des bibliothèques et des archives"
"2022","91.01Z","IC",119,3.1,"GCO2E_EUR","Gestion des bibliothèques et des archives"
"2022","91.02Z","PRD",87,3.1,"GCO2E_EUR","Gestion des musées"
"2022","91.02Z","GVA",69,3.1,"GCO2E_EUR","Gestion des musées"
"2022","91.02Z","IC",119,3.1,"GCO2E_EUR","Gestion des musées"
"2022","91.03Z","GVA",69,3.1,"GCO2E_EUR","Gestion des sites et monuments historiques et des attractions touristiques similaires"
"2022","91.03Z","IC",119,3.1,"GCO2E_EUR","Gestion des sites et monuments historiques et des attractions touristiques similaires"
"2022","91.03Z","PRD",87,3.1,"GCO2E_EUR","Gestion des sites et monuments historiques et des attractions touristiques similaires"
"2022","91.04Z","PRD",87,3.1,"GCO2E_EUR","Gestion des jardins botaniques et zoologiques et des réserves naturelles"
"2022","91.04Z","GVA",69,3.1,"GCO2E_EUR","Gestion des jardins botaniques et zoologiques et des réserves naturelles"
"2022","91.04Z","IC",119,3.1,"GCO2E_EUR","Gestion des jardins botaniques et zoologiques et des réserves naturelles"
"2022","92.00Z","PRD",97,1.3,"GCO2E_EUR","Organisation de jeux de hasard et d'argent"
"2022","92.00Z","IC",109,1.3,"GCO2E_EUR","Organisation de jeux de hasard et d'argent"
"2022","92.00Z","GVA",85,1.3,"GCO2E_EUR","Organisation de jeux de hasard et d'argent"
"2022","93.11Z","GVA",108,2.7,"GCO2E_EUR","Gestion d'installations sportives"
"2022","93.11Z","PRD",117,2.7,"GCO2E_EUR","Gestion d'installations sportives"
"2022","93.11Z","IC",127,2.7,"GCO2E_EUR","Gestion d'installations sportives"
"2022","93.12Z","GVA",108,2.7,"GCO2E_EUR","Activités de clubs de sports"
"2022","93.12Z","PRD",116,2.7,"GCO2E_EUR","Activités de clubs de sports"
"2022","93.12Z","IC",127,2.7,"GCO2E_EUR","Activités de clubs de sports"
"2022","93.13Z","IC",138,2.7,"GCO2E_EUR","Activités des centres de culture physique"
"2022","93.13Z","GVA",135,2.7,"GCO2E_EUR","Activités des centres de culture physique"
"2022","93.13Z","PRD",137,2.7,"GCO2E_EUR","Activités des centres de culture physique"
"2022","93.19Z","GVA",108,2.7,"GCO2E_EUR","Autres activités liées au sport"
"2022","93.19Z","PRD",117,2.7,"GCO2E_EUR","Autres activités liées au sport"
"2022","93.19Z","IC",127,2.7,"GCO2E_EUR","Autres activités liées au sport"
"2022","93.21Z","IC",145,1.7,"GCO2E_EUR","Activités des parcs d'attractions et parcs à thèmes"
"2022","93.21Z","GVA",105,1.7,"GCO2E_EUR","Activités des parcs d'attractions et parcs à thèmes"
"2022","93.21Z","PRD",120,1.7,"GCO2E_EUR","Activités des parcs d'attractions et parcs à thèmes"
"2022","93.29Z","IC",141,2.7,"GCO2E_EUR","Autres activités récréatives et de loisirs"
"2022","93.29Z","PRD",130,2.7,"GCO2E_EUR","Autres activités récréatives et de loisirs"
"2022","93.29Z","GVA",122,2.7,"GCO2E_EUR","Autres activités récréatives et de loisirs"
"2022","94.11Z","IC",100,2.8,"GCO2E_EUR","Activités des organisations patronales et consulaires"
"2022","94.11Z","GVA",62,2.8,"GCO2E_EUR","Activités des organisations patronales et consulaires"
"2022","94.11Z","PRD",76,2.8,"GCO2E_EUR","Activités des organisations patronales et consulaires"
"2022","94.12Z","PRD",76,2.8,"GCO2E_EUR","Activités des organisations professionnelles"
"2022","94.12Z","GVA",62,2.8,"GCO2E_EUR","Activités des organisations professionnelles"
"2022","94.12Z","IC",100,2.8,"GCO2E_EUR","Activités des organisations professionnelles"
"2022","94.20Z","IC",100,2.8,"GCO2E_EUR","Activités des syndicats de salariés"
"2022","94.20Z","PRD",76,2.8,"GCO2E_EUR","Activités des syndicats de salariés"
"2022","94.20Z","GVA",62,2.8,"GCO2E_EUR","Activités des syndicats de salariés"
"2022","94.91Z","PRD",70,1.5,"GCO2E_EUR","Activités des organisations religieuses"
"2022","94.91Z","IC",87,1.5,"GCO2E_EUR","Activités des organisations religieuses"
"2022","94.91Z","GVA",62,1.5,"GCO2E_EUR","Activités des organisations religieuses"
"2022","94.92Z","IC",98,2.8,"GCO2E_EUR","Activités des organisations politiques"
"2022","94.92Z","GVA",56,2.8,"GCO2E_EUR","Activités des organisations politiques"
